Directory,Filename,BarcodeLocation,BarcodeCity,BarcodeState,ProcessRekognition,Colour,Rating,Orientation,Tags
\HJMILPQRECHp,HJMILPQRECHp 117.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 118.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 119.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 120.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 121.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 122.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 123.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 124.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 125.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 126.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 127.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 128.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 129.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 130.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 131.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 132.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 133.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 134.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 135.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 136.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 137.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 138.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 139.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 140.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 141.JPG,,,,TRUE,Purple,,Portrait,FilterUnderExposed
\HJMILPQRECHp,HJMILPQRECHp 142.JPG,,,,TRUE,Purple,,Portrait,FilterUnderExposed
\HJMILPQRECHp,HJMILPQRECHp 143.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 144.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 145.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 146.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 147.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 148.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 149.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 150.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 151.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 152.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 153.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 154.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 155.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 156.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 157.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 158.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 159.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 160.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 161.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 162.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 163.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 164.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 165.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 166.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 167.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 168.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 169.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 170.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 171.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 172.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 173.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 174.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 175.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 176.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 177.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 178.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 179.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 180.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 181.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 182.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 183.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 184.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 185.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQRECHp,HJMILPQRECHp 186.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 187.JPG,,,,FALSE,,,Landscape,
\HJMILPQRECHp,HJMILPQRECHp 188.JPG,,,,FALSE,,,Landscape,
\HJMILPQTEST,HJMILPQTEST 001.JPG,,,,FALSE,,,Landscape,
\HJMILPQTEST,HJMILPQTEST 002.JPG,,,,FALSE,,,Landscape,
\HJMILPQTEST,HJMILPQTEST 003.JPG,,,,FALSE,,,Landscape,
\HJMILPQTEST,HJMILPQTEST 004.JPG,,,,FALSE,,,Landscape,
\HJMILPQTEST,HJMILPQTEST 005.JPG,,,,FALSE,,,Landscape,
\HJMILPQTEST,HJMILPQTEST 006.JPG,,,,FALSE,,,Landscape,
\HJMILPQTEST,HJMILPQTEST 007.JPG,,,,FALSE,,,Landscape,
\HJMILPQTEST,HJMILPQTEST 008.JPG,,,,FALSE,,,Landscape,
\HJMILPQTEST,HJMILPQTEST 009.JPG,,,,FALSE,,,Landscape,
\HJMILPQTEST,HJMILPQTEST 010.JPG,,,,FALSE,,,Landscape,
\HJMILPQTEST,HJMILPQTEST 011.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQTEST,HJMILPQTEST 012.JPG,,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 001.JPG,62,,,FALSE,Green,5,Landscape,
\HJMILPQY1i,HJMILPQY1i 002.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 003.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 004.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 005.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 006.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 007.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 008.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 009.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 010.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 011.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 012.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 013.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 014.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 015.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 016.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 017.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 018.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 019.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 020.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 021.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 022.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 023.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 024.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 025.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 026.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 027.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 028.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 029.JPG,62,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 030.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 031.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 032.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 033.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 034.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 035.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 036.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 037.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 038.JPG,62,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 039.JPG,62,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 040.JPG,62,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 041.JPG,62,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 042.JPG,62,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 043.JPG,62,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 044.JPG,62,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 045.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 046.JPG,62,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 047.JPG,90,,,FALSE,Green,5,Landscape,
\HJMILPQY1i,HJMILPQY1i 048.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 049.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 050.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 051.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 052.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 053.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 054.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 055.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 056.JPG,90,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 057.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 058.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 059.JPG,90,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 060.JPG,90,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 061.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 062.JPG,90,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 063.JPG,90,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 064.JPG,90,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 065.JPG,90,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 066.JPG,90,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 067.JPG,90,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 068.JPG,90,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 069.JPG,90,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 070.JPG,72,,,FALSE,Green,5,Landscape,
\HJMILPQY1i,HJMILPQY1i 071.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 072.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 073.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 074.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 075.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 076.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 077.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 078.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 079.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 080.JPG,72,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 081.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 082.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 083.JPG,72,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 084.JPG,72,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 085.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 086.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 087.JPG,72,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 088.JPG,72,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 089.JPG,72,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 090.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 091.JPG,72,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 092.JPG,72,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 093.JPG,72,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 094.JPG,72,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 095.JPG,76,,,FALSE,Green,5,Landscape,
\HJMILPQY1i,HJMILPQY1i 096.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 097.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 098.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 099.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 100.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 101.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 102.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 103.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 104.JPG,76,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 105.JPG,76,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 106.JPG,76,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 107.JPG,76,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 108.JPG,76,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 109.JPG,76,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 110.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 111.JPG,76,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 112.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 113.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 114.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 115.JPG,76,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 116.JPG,76,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 117.JPG,76,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 118.JPG,76,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 119.JPG,79,,,FALSE,Green,5,Landscape,
\HJMILPQY1i,HJMILPQY1i 120.JPG,79,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 121.JPG,79,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 122.JPG,79,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 123.JPG,79,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 124.JPG,79,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 125.JPG,79,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 126.JPG,79,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 127.JPG,79,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 128.JPG,79,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 129.JPG,79,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 130.JPG,79,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 131.JPG,79,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 132.JPG,79,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 133.JPG,79,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 134.JPG,79,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 135.JPG,79,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 136.JPG,79,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 137.JPG,79,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 138.JPG,79,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 139.JPG,79,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 140.JPG,79,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 141.JPG,82,,,FALSE,Green,5,Landscape,
\HJMILPQY1i,HJMILPQY1i 142.JPG,82,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 143.JPG,82,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 144.JPG,82,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 145.JPG,82,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 146.JPG,82,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 147.JPG,82,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 148.JPG,82,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 149.JPG,82,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 150.JPG,82,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 151.JPG,82,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 152.JPG,82,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 153.JPG,82,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 154.JPG,82,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 155.JPG,82,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 156.JPG,82,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 157.JPG,82,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 158.JPG,82,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 159.JPG,82,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 160.JPG,85,,,FALSE,Green,5,Landscape,FilterUnderExposed
\HJMILPQY1i,HJMILPQY1i 161.JPG,85,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 162.JPG,85,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 163.JPG,85,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 164.JPG,85,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 165.JPG,85,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 166.JPG,85,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 167.JPG,85,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 168.JPG,85,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 169.JPG,85,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 170.JPG,85,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 171.JPG,85,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 172.JPG,85,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 173.JPG,85,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 174.JPG,85,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 175.JPG,85,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 176.JPG,85,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 177.JPG,85,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 178.JPG,88,,,TRUE,Green,5,Portrait,
\HJMILPQY1i,HJMILPQY1i 179.JPG,88,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 180.JPG,88,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 181.JPG,88,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 182.JPG,88,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 183.JPG,88,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 184.JPG,88,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 185.JPG,88,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 186.JPG,88,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 187.JPG,88,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 188.JPG,88,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 189.JPG,88,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 190.JPG,88,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 191.JPG,88,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 192.JPG,88,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 193.JPG,88,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 194.JPG,88,,,TRUE,Blue,,Portrait,
\HJMILPQY1i,HJMILPQY1i 195.JPG,88,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMILPQY1i,HJMILPQY1i 196.JPG,88,,,FALSE,,,Landscape,
\HJMILPQY1i,HJMILPQY1i 197.JPG,88,,,FALSE,,,Landscape,
